ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck5z0tyxj1p040932fw9mzmyn,ck5yzhgvobj830bo05gqqa41t,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fbee095cf-0159-b085-7b03-249893f607e4-219.png?Expires=1581495142532&KeyName=labelbox-assets-key-1&Signature=sTJH8MJhKI3YUel-dgciXQR8lcE,"{""snake"":[{""geometry"":[{""x"":150,""y"":94},{""x"":199,""y"":94},{""x"":199,""y"":142},{""x"":150,""y"":142}]}],""elephant"":[{""geometry"":[{""x"":285,""y"":96},{""x"":317,""y"":96},{""x"":317,""y"":135},{""x"":285,""y"":135}]}]}",engineerzheyu@gmail.com,RVSS,1580284908000,1580284908000,6.648,219.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0tyxj1p040932fw9mzmyn
ck5z0u6ld22q708429jdsd20t,ck5yzhgvqbjbn0bo03jvaa35b,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F5d6e9b06-2222-76ca-3052-5241430317a5-251.png?Expires=1581495142532&KeyName=labelbox-assets-key-1&Signature=6P2JoXsFwOh9T-mgY_Psu0rLnQw,"{""snake"":[{""geometry"":[{""x"":164,""y"":103},{""x"":197,""y"":103},{""x"":197,""y"":138},{""x"":164,""y"":138}]}],""llama"":[{""geometry"":[{""x"":40,""y"":81},{""x"":107,""y"":81},{""x"":107,""y"":143},{""x"":40,""y"":143}]}],""elephant"":[{""geometry"":[{""x"":3,""y"":91},{""x"":41,""y"":91},{""x"":41,""y"":131},{""x"":3,""y"":131}]}]}",engineerzheyu@gmail.com,RVSS,1580284918000,1580284918000,9.447,251.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0u6ld22q708429jdsd20t
ck5z0u9kn9xxd0890yt0q05pj,ck5yzhgvsbjf70bo06oxh8mmq,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F7bea24fb-9b7f-5a11-a0d8-37e3753861b7-283.png?Expires=1581495142533&KeyName=labelbox-assets-key-1&Signature=gr-2IZEFmiqq6JHQciCw0RPlMIM,Skip,engineerzheyu@gmail.com,RVSS,1580284922000,1580284922000,3.545,283.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0u9kn9xxd0890yt0q05pj
ck5z0ud089w3v0876kg02r3bq,ck5yzhgvvbjir0bo0bhy2ga6d,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F67b1984d-61a8-2124-828b-a8416db8a2c9-315.png?Expires=1581495142533&KeyName=labelbox-assets-key-1&Signature=VIJ63zyU0Mtlh-EGeRGITh7B9ow,"{""elephant"":[{""geometry"":[{""x"":163,""y"":97},{""x"":245,""y"":97},{""x"":245,""y"":182},{""x"":163,""y"":182}]}]}",engineerzheyu@gmail.com,RVSS,1580284926000,1580284926000,3.976,315.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0ud089w3v0876kg02r3bq
ck5z0ufl49zkf0700f7d26cab,ck5yzhgv6bin30bo0czlhggsi,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fb720418d-87e5-731e-11b0-f912e012a390-28.png?Expires=1581495142533&KeyName=labelbox-assets-key-1&Signature=yuuL4ksOM8bXcMHHGu6JrdKBUCs,"{""snake"":[{""geometry"":[{""x"":52,""y"":86},{""x"":121,""y"":86},{""x"":121,""y"":153},{""x"":52,""y"":153}]}]}",engineerzheyu@gmail.com,RVSS,1580284930000,1580284930000,3.037,28.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0ufl49zkf0700f7d26cab
ck5z0uiwt9y0o0890a87qt30b,ck5yzhgv8biqn0bo07fk63tod,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F9a2e50fc-5e44-806e-058a-888a124dc77b-60.png?Expires=1581495142533&KeyName=labelbox-assets-key-1&Signature=TD6JezPZwUmz9ESxtr4CWZ_4W0k,"{""snake"":[{""geometry"":[{""x"":153,""y"":85},{""x"":231,""y"":85},{""x"":231,""y"":160},{""x"":153,""y"":160}]}]}",engineerzheyu@gmail.com,RVSS,1580284934000,1580284934000,3.836,60.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0uiwt9y0o0890a87qt30b
ck5z0umat1s8b0833pnt65tqs,ck5yzhgvbbiu70bo0dxmu3qwi,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F21b4a928-b291-4536-f351-871489986923-92.png?Expires=1581495142533&KeyName=labelbox-assets-key-1&Signature=cfDMaeVN4z26VAq3fyO2NeUj9eY,"{""snake"":[{""geometry"":[{""x"":166,""y"":95},{""x"":244,""y"":95},{""x"":244,""y"":175},{""x"":166,""y"":175}]}]}",engineerzheyu@gmail.com,RVSS,1580284938000,1580284938000,4.109,92.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0umat1s8b0833pnt65tqs
ck5z0url09yle0890n2uo6ebt,ck5yzhgvfbixr0bo02g36d9hv,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F1349bc08-9cca-678f-cd02-83422ae9b38f-124.png?Expires=1581495142533&KeyName=labelbox-assets-key-1&Signature=NZP8LE0j21_hDHVMT4L_38l-Vxo,"{""llama"":[{""geometry"":[{""x"":211,""y"":94},{""x"":253,""y"":94},{""x"":253,""y"":155},{""x"":211,""y"":155}]}],""elephant"":[{""geometry"":[{""x"":62,""y"":90},{""x"":148,""y"":90},{""x"":148,""y"":150},{""x"":62,""y"":150}]}]}",engineerzheyu@gmail.com,RVSS,1580284945000,1580284945000,6.362,124.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0url09yle0890n2uo6ebt
ck5z0uue2ac5h0956ahsls09r,ck5yzhgvibj1b0bo0288hep84,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F696c72cd-595a-5d73-1784-aa2cc4ef9912-157.png?Expires=1581495142533&KeyName=labelbox-assets-key-1&Signature=sf8e4H199AOZw6nKqGSYq8DHkho,"{""elephant"":[{""geometry"":[{""x"":124,""y"":71},{""x"":157,""y"":71},{""x"":157,""y"":120},{""x"":124,""y"":120}]}]}",engineerzheyu@gmail.com,RVSS,1580284949000,1580284949000,3.321,157.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0uue2ac5h0956ahsls09r
ck5z0v1lt9yo90890nwnn0c4m,ck5yzhgvlbj4v0bo02yawad30,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F604a20b4-61d1-e6e4-ecd3-4c43c09b4d3c-189.png?Expires=1581495142533&KeyName=labelbox-assets-key-1&Signature=RkCcx8LxXzDysRddQjOLuxUpFXQ,"{""elephant"":[{""geometry"":[{""x"":164,""y"":44},{""x"":320,""y"":44},{""x"":320,""y"":159},{""x"":164,""y"":159}]}]}",engineerzheyu@gmail.com,RVSS,1580284958000,1580284958000,8.872,189.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0v1lt9yo90890nwnn0c4m
ck5z0v9or9whp0876laaxz5ut,ck5yzhgvobj8f0bo053nl5ry0,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fe583c99b-8e57-8991-c9fd-d11351ede215-222.png?Expires=1581495142533&KeyName=labelbox-assets-key-1&Signature=O3hthFeOO3qkyQDFjzRIEBTEOqU,"{""llama"":[{""geometry"":[{""x"":152,""y"":73},{""x"":222,""y"":73},{""x"":222,""y"":156},{""x"":152,""y"":156}]}],""elephant"":[{""geometry"":[{""x"":36,""y"":94},{""x"":72,""y"":94},{""x"":72,""y"":136},{""x"":36,""y"":136}]}]}",engineerzheyu@gmail.com,RVSS,1580284969000,1580284969000,9.994,222.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0v9or9whp0876laaxz5ut
ck5z0veza9s760776hy6zngw4,ck5yzhgvqbjbz0bo08sm31xzn,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fe9b7e439-c5a1-1c43-2999-fbf4db495258-254.png?Expires=1581495142534&KeyName=labelbox-assets-key-1&Signature=Uv-H2GE49Ms0HOC9qEGiACRfy_g,"{""llama"":[{""geometry"":[{""x"":117,""y"":86},{""x"":161,""y"":86},{""x"":161,""y"":141},{""x"":117,""y"":141}]}],""elephant"":[{""geometry"":[{""x"":261,""y"":94},{""x"":319,""y"":94},{""x"":319,""y"":138},{""x"":261,""y"":138}]}]}",engineerzheyu@gmail.com,RVSS,1580284976000,1580284976000,6.386,254.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0veza9s760776hy6zngw4
ck5z0vi9a9wj40876nebocb2m,ck5yzhgvsbjfj0bo0bhwq24bb,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fc2ff9f51-7482-8a05-7ff8-3f5ad26d7dfa-286.png?Expires=1581495142534&KeyName=labelbox-assets-key-1&Signature=PVSam-nscmPxbRVgqOGhOdgIGXk,"{""elephant"":[{""geometry"":[{""x"":11,""y"":66},{""x"":158,""y"":66},{""x"":158,""y"":203},{""x"":11,""y"":203}]}]}",engineerzheyu@gmail.com,RVSS,1580284980000,1580284980000,3.933,286.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0vi9a9wj40876nebocb2m
ck5z0vmy51pi40932iuiofitp,ck5yzhgvwbjj30bo0h60ff42e,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fcc6f1438-272d-11cd-7751-4efb4ec10235-318.png?Expires=1581495142534&KeyName=labelbox-assets-key-1&Signature=C4Xh8LzK2ouYg0tmKQ9ctnzUSAg,"{""elephant"":[{""geometry"":[{""x"":3,""y"":64},{""x"":110,""y"":64},{""x"":110,""y"":155},{""x"":3,""y"":155}]}],""background"":[{""geometry"":[{""x"":148,""y"":76},{""x"":299,""y"":76},{""x"":299,""y"":240},{""x"":148,""y"":240}]}]}",engineerzheyu@gmail.com,RVSS,1580284986000,1580284986000,5.602,318.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0vmy51pi40932iuiofitp
ck5z0vq5x237d0842oqkhio48,ck5yzhgv6binf0bo0cbju22q1,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F6bcead23-338b-e8e7-9046-ea8a56bf1542-31.png?Expires=1581495142534&KeyName=labelbox-assets-key-1&Signature=k43sG7zhmsTpFyprd95orZ7BY0o,"{""snake"":[{""geometry"":[{""x"":168,""y"":61},{""x"":277,""y"":61},{""x"":277,""y"":174},{""x"":168,""y"":174}]}]}",engineerzheyu@gmail.com,RVSS,1580284990000,1580284990000,3.809,31.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0vq5x237d0842oqkhio48
ck5z0vtgy1skm0833i0oaut8r,ck5yzhgv9biqz0bo0ep161hmb,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F68fbd589-d54c-ad82-4e52-c817077d9462-63.png?Expires=1581495142534&KeyName=labelbox-assets-key-1&Signature=4Dw_NNedvgw3nd2mwF_R3qrMubs,"{""snake"":[{""geometry"":[{""x"":39,""y"":77},{""x"":141,""y"":77},{""x"":141,""y"":151},{""x"":39,""y"":151}]}]}",engineerzheyu@gmail.com,RVSS,1580284994000,1580284994000,3.816,63.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0vtgy1skm0833i0oaut8r
ck5z0vw9223940842k7jcu13b,ck5yzhgvbbiuj0bo0080g7d3c,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fb04990c2-cd1b-23f8-b139-99352dafd7b1-95.png?Expires=1581495142534&KeyName=labelbox-assets-key-1&Signature=iGQ3KdAkW3mykAyrzHTJr9qvCOo,"{""snake"":[{""geometry"":[{""x"":91,""y"":94},{""x"":158,""y"":94},{""x"":158,""y"":168},{""x"":91,""y"":168}]}]}",engineerzheyu@gmail.com,RVSS,1580284998000,1580284998000,3.206,95.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0vw9223940842k7jcu13b
ck5z0w0y91sog08337o7rbw3n,ck5yzhgvgbiy30bo03p8z0pu8,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F7524bbc2-87c0-9840-49c4-8b60bee752c5-127.png?Expires=1581495142534&KeyName=labelbox-assets-key-1&Signature=xWICp3vqBuKL697WgQ4r1p9qIoU,"{""llama"":[{""geometry"":[{""x"":125,""y"":99},{""x"":172,""y"":99},{""x"":172,""y"":145},{""x"":125,""y"":145}]}],""elephant"":[{""geometry"":[{""x"":0,""y"":103},{""x"":77,""y"":103},{""x"":77,""y"":176},{""x"":0,""y"":176}]}]}",engineerzheyu@gmail.com,RVSS,1580285004000,1580285004000,5.564,127.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0w0y91sog08337o7rbw3n
ck5z0w5rc1sq80833huzpkk86,ck5yzhgvibj1n0bo05ww7aonl,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fc303fc6c-11f1-d88d-d3a7-a4160122fb73-160.png?Expires=1581495142534&KeyName=labelbox-assets-key-1&Signature=Dlo90ShF1luHkdclallc4Xj2tBY,"{""elephant"":[{""geometry"":[{""x"":42,""y"":56},{""x"":203,""y"":56},{""x"":203,""y"":162},{""x"":42,""y"":162}]}],""background"":[{""geometry"":[{""x"":226,""y"":23},{""x"":316,""y"":23},{""x"":316,""y"":138},{""x"":226,""y"":138}]}]}",engineerzheyu@gmail.com,RVSS,1580285010000,1580285010000,5.701,160.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0w5rc1sq80833huzpkk86
ck5z0w8ayacj60956z9l1rxv5,ck5yzhgvlbj570bo00pl36bzm,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F4880b66f-2247-90d8-038d-88806c582ce5-192.png?Expires=1581495142534&KeyName=labelbox-assets-key-1&Signature=EPbWpiO2jFmXLUXG8zWoxMsHou8,"{""elephant"":[{""geometry"":[{""x"":141,""y"":80},{""x"":213,""y"":80},{""x"":213,""y"":150},{""x"":141,""y"":150}]}]}",engineerzheyu@gmail.com,RVSS,1580285014000,1580285014000,2.98,192.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0w8ayacj60956z9l1rxv5
ck5z0wb9u9sfw0776kmqaw7d5,ck5yzhgvobj8r0bo0d20k8604,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F5ae7cd98-95d2-6c25-7062-1a6ae5220f6c-225.png?Expires=1581495142534&KeyName=labelbox-assets-key-1&Signature=EKyDYdbiatJtOHZeSV0Pc8DkCdk,Skip,engineerzheyu@gmail.com,RVSS,1580285017000,1580285017000,3.367,225.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0wb9u9sfw0776kmqaw7d5
ck5z0wgl29z470890lpdi03nt,ck5yzhgvqbjcb0bo0502p3t60,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fe05dfd3c-fcbe-b43a-f003-62fe8a7eccdc-257.png?Expires=1581495142535&KeyName=labelbox-assets-key-1&Signature=IK9iGG3gCXfZsHv-KaSS8MGko6c,"{""llama"":[{""geometry"":[{""x"":107,""y"":77},{""x"":185,""y"":77},{""x"":185,""y"":147},{""x"":107,""y"":147}]}]}",engineerzheyu@gmail.com,RVSS,1580285024000,1580285024000,6.412,257.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0wgl29z470890lpdi03nt
ck5z0wktf9si20776outnoymv,ck5yzhgvtbjfv0bo05uh3b9fv,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fc4be7dbc-4786-957f-df33-e3af1a4b818c-289.png?Expires=1581495142535&KeyName=labelbox-assets-key-1&Signature=A3Bfnbo885602Ow8wVsrGbjF3dk,"{""elephant"":[{""geometry"":[{""x"":83,""y"":84},{""x"":228,""y"":84},{""x"":228,""y"":201},{""x"":83,""y"":201}]}],""background"":[{""geometry"":[{""x"":221,""y"":34},{""x"":320,""y"":34},{""x"":320,""y"":181},{""x"":221,""y"":181}]}]}",engineerzheyu@gmail.com,RVSS,1580285030000,1580285030000,4.901,289.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0wktf9si20776outnoymv
ck5z0wnx11pu90932jhor6eyy,ck5yzhgvwbjjf0bo04kpc53hx,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fd6dad9c0-9147-f8c7-27eb-d39d495ad675-321.png?Expires=1581495142535&KeyName=labelbox-assets-key-1&Signature=n3tddo42nxu5Q9LYQPoPgOZHCj0,"{""elephant"":[{""geometry"":[{""x"":102,""y"":55},{""x"":227,""y"":55},{""x"":227,""y"":175},{""x"":102,""y"":175}]}]}",engineerzheyu@gmail.com,RVSS,1580285034000,1580285034000,3.701,321.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0wnx11pu90932jhor6eyy
ck5z0wr2923j00842z45y4gid,ck5yzhgv1bik70bo0g94o102n,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fd8d20d73-dea0-1c9d-e30f-3d18cb3b544f-2.png?Expires=1581495142535&KeyName=labelbox-assets-key-1&Signature=eJ4JoFBlSc7lRu8F_X_-Im4M8RY,"{""snake"":[{""geometry"":[{""x"":158,""y"":78},{""x"":262,""y"":78},{""x"":262,""y"":169},{""x"":158,""y"":169}]}]}",engineerzheyu@gmail.com,RVSS,1580285038000,1580285038000,3.519,2.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0wr2923j00842z45y4gid
ck5z0wu1923kv0842p2c6u0aa,ck5yzhgv6binr0bo0ekbe8lnu,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fcc59a0ec-628a-4284-914b-728fb3dbc96b-34.png?Expires=1581495142535&KeyName=labelbox-assets-key-1&Signature=ov2_iadDOQ9OH_cHY9k6GL0IHxE,"{""snake"":[{""geometry"":[{""x"":77,""y"":92},{""x"":142,""y"":92},{""x"":142,""y"":156},{""x"":77,""y"":156}]}]}",engineerzheyu@gmail.com,RVSS,1580285042000,1580285042000,3.533,34.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0wu1923kv0842p2c6u0aa
ck5z0x06l9spr0776sc215j0k,ck5yzhgv9birb0bo08dv7g6or,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Ffab08308-ce1f-c507-4cef-12c56730d4e9-66.png?Expires=1581495142535&KeyName=labelbox-assets-key-1&Signature=FZpfFviLfuMTmFr1HyPH5lX_cPQ,"{""snake"":[{""geometry"":[{""x"":124,""y"":5},{""x"":308,""y"":5},{""x"":308,""y"":220},{""x"":124,""y"":220}]}]}",engineerzheyu@gmail.com,RVSS,1580285050000,1580285050000,7.495,66.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0x06l9spr0776sc215j0k
ck5z0x3ntacs1095693sdq5bz,ck5yzhgvbbiuv0bo03c4vgoyk,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fe284082c-0117-25d5-c883-138021253fa0-98.png?Expires=1581495142535&KeyName=labelbox-assets-key-1&Signature=8AJVqGKxzD45IQ6Xi4uQct6IVWU,"{""snake"":[{""geometry"":[{""x"":84,""y"":35},{""x"":214,""y"":35},{""x"":214,""y"":199},{""x"":84,""y"":199}]}]}",engineerzheyu@gmail.com,RVSS,1580285054000,1580285054000,4.207,98.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0x3ntacs1095693sdq5bz
ck5z0xaox23q008421q9zhh3s,ck5yzhgvgbiyf0bo0hlmw84jn,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F025641fa-d4d3-b446-659e-5c8b17e2b2d1-130.png?Expires=1581495142535&KeyName=labelbox-assets-key-1&Signature=taQzXyq8WDPVfhh-mdmeKCKYYi4,"{""elephant"":[{""geometry"":[{""x"":158,""y"":98},{""x"":300,""y"":98},{""x"":300,""y"":200},{""x"":158,""y"":200}]}]}",engineerzheyu@gmail.com,RVSS,1580285063000,1580285063000,8.563,130.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0xaox23q008421q9zhh3s
ck5z0xg1z9zes08907kzccu6i,ck5yzhgvibj1z0bo0d2v96rtb,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fce61969a-74cf-a6e5-cdf6-398da32c85fa-163.png?Expires=1581495142535&KeyName=labelbox-assets-key-1&Signature=wrYbULhRRgf5OEgmB3UxQqGuRfY,"{""llama"":[{""geometry"":[{""x"":157,""y"":86},{""x"":204,""y"":86},{""x"":204,""y"":148},{""x"":157,""y"":148}]}],""background"":[{""geometry"":[{""x"":223,""y"":47},{""x"":307,""y"":47},{""x"":307,""y"":127},{""x"":223,""y"":127}]}]}",engineerzheyu@gmail.com,RVSS,1580285070000,1580285070000,6.461,163.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0xg1z9zes08907kzccu6i
ck5z0xj8b9zg20890f387hhc3,ck5yzhgvlbj5j0bo08wzbaam3,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fb416e732-7685-d227-e8b4-da9a1b6ecba4-195.png?Expires=1581495142535&KeyName=labelbox-assets-key-1&Signature=Xwi-JYOtrwvqJHw0WpAm1Dygpok,"{""elephant"":[{""geometry"":[{""x"":84,""y"":94},{""x"":168,""y"":94},{""x"":168,""y"":160},{""x"":84,""y"":160}]}]}",engineerzheyu@gmail.com,RVSS,1580285074000,1580285074000,3.767,195.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0xj8b9zg20890f387hhc3
ck5z0xpa59x6k0876m1i31n3u,ck5yzhgvpbj930bo0b7fkdfek,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F14413019-c628-2821-a97a-389e1b0bf1db-228.png?Expires=1581495142535&KeyName=labelbox-assets-key-1&Signature=vjddasuduQdsFC-sscCZJEneSV4,"{""snake"":[{""geometry"":[{""x"":277,""y"":98},{""x"":314,""y"":98},{""x"":314,""y"":139},{""x"":277,""y"":139}]}],""llama"":[{""geometry"":[{""x"":191,""y"":71},{""x"":270,""y"":71},{""x"":270,""y"":160},{""x"":191,""y"":160}]}]}",engineerzheyu@gmail.com,RVSS,1580285082000,1580285082000,7.357,228.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0xpa59x6k0876m1i31n3u
ck5z0xvgvad020956vxs3k7j9,ck5yzhgvrbjcn0bo0d8v85heo,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fec153dbd-1fb1-f545-9855-1532cce4f8a4-260.png?Expires=1581495142535&KeyName=labelbox-assets-key-1&Signature=JHVkDbWxIMNwIVHn3ostaQPjcFE,"{""snake"":[{""geometry"":[{""x"":63,""y"":83},{""x"":130,""y"":83},{""x"":130,""y"":152},{""x"":63,""y"":152}]}]}",engineerzheyu@gmail.com,RVSS,1580285090000,1580285090000,7.506,260.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0xvgvad020956vxs3k7j9
ck5z0y17z9xaf0876llvrxdp8,ck5yzhgvtbjg70bo0d7wz5wap,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F24e587cd-b2b3-b3c2-15ce-f4db4ae5a4e0-292.png?Expires=1581495142535&KeyName=labelbox-assets-key-1&Signature=stsmOmtSmI67oh6kGLU46YALqOI,"{""snake"":[{""geometry"":[{""x"":165,""y"":37},{""x"":302,""y"":37},{""x"":302,""y"":160},{""x"":165,""y"":160}]}]}",engineerzheyu@gmail.com,RVSS,1580285098000,1580285098000,6.531,292.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0y17z9xaf0876llvrxdp8
ck5z0yhvpa0w3070052zada52,ck5yzhgvwbjjr0bo0ac048la5,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fcf2dfaf3-9edf-4dd3-a645-36a411afbc0f-324.png?Expires=1581495142536&KeyName=labelbox-assets-key-1&Signature=OjvrwZsgK5dI9geIWCslho7HQgU,{},engineerzheyu@gmail.com,RVSS,1580285119000,1580285119000,21.088,324.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0yhvpa0w3070052zada52
ck5z0ylg19zq40890pvsg2las,ck5yzhgv2bikj0bo00c6y17yj,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F991440d0-64f6-4c31-1df4-b4c195f3d4d6-5.png?Expires=1581495142536&KeyName=labelbox-assets-key-1&Signature=2OVhkxti-sqjnZ-hw0m77fvuzSQ,"{""snake"":[{""geometry"":[{""x"":174,""y"":70},{""x"":265,""y"":70},{""x"":265,""y"":166},{""x"":174,""y"":166}]}]}",engineerzheyu@gmail.com,RVSS,1580285124000,1580285124000,4.34,5.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0ylg19zq40890pvsg2las
ck5z0yp269zqw0890hg8xn4hw,ck5yzhgv6bio30bo0b8y79klj,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F59602cdb-18d0-2b6c-8b90-7fa9d22830ad-37.png?Expires=1581495142536&KeyName=labelbox-assets-key-1&Signature=JMd5Pw6SepC2wxn3DA7_ASvdHIc,"{""snake"":[{""geometry"":[{""x"":210,""y"":75},{""x"":310,""y"":75},{""x"":310,""y"":163},{""x"":210,""y"":163}]}]}",engineerzheyu@gmail.com,RVSS,1580285129000,1580285129000,4.395,37.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0yp269zqw0890hg8xn4hw
